code,name,nationality,gender,age,age_grouped,country,country_code,current,disciplines,function,events,sporting_relatives,ismedalist_true,medallists.event,medallists.is_medallist,medallists.medal_type
1923519,VIVIANI Elia,Italy,Male,36,33-39,Italy,ITA,true,"Cycling Road, Cycling Track",Athlete,"""Mens Road Race"", ""Mens Madison"", ""Mens Omnium""",TRUE,1,Men's Madison,true,Silver Medal
1981549,VODISEK Toni,Slovenia,Male,25,19-25,Slovenia,SLO,true,Sailing,Athlete,"""Mens Kite""",FALSE,1,Men's Kite,true,Silver Medal
1906511,VOELZ Maren,Germany,Female,25,19-25,Germany,GER,true,Rowing,Athlete,"""Womens Quadruple Sculls""",FALSE,1,Women's Quadruple Sculls,true,Bronze Medal
1924275,VOLPI Alice,Italy,Female,33,33-39,Italy,ITA,true,Fencing,Athlete,"""Womens Foil Individual"", ""Womens Foil Team""",TRUE,1,Women's Foil Team,true,Silver Medal
1914905,von BREDOW-WERNDL Jessica,Germany,Female,39,33-39,Germany,GER,true,Equestrian,Athlete,"Dressage Individual, Dressage Team",TRUE,1,Dressage Individual,true,Gold Medal
1914905,von BREDOW-WERNDL Jessica,Germany,Female,39,33-39,Germany,GER,true,Equestrian,Athlete,"Dressage Individual, Dressage Team",TRUE,1,Dressage Team,true,Gold Medal
1969165,VOS Marianne,Netherlands,Female,38,33-39,Netherlands,NED,true,Cycling Road,Athlete,"""Womens Road Race""",FALSE,1,Women's Road Race,true,Silver Medal
1550789,VRINCEANU Ioana,Romania,Female,31,26-32,Romania,ROU,true,Rowing,Athlete,"""Womens Eight"", ""Womens Pair""",FALSE,1,Women's Eight,true,Gold Medal
1550789,VRINCEANU Ioana,Romania,Female,31,26-32,Romania,ROU,true,Rowing,Athlete,"""Womens Eight"", ""Womens Pair""",FALSE,1,Women's Pair,true,Silver Medal
1915790,VRLIC Josi,Croatia,Male,39,33-39,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
1915792,VUKICEVIC Ante,Croatia,Male,32,26-32,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
1926592,WAAKA Stacey,New Zealand,Female,29,26-32,New Zealand,NZL,true,Rugby Sevens,Athlete,Women,TRUE,1,Women,true,Gold Medal
1927003,WADDY Davina,New Zealand,Female,28,26-32,New Zealand,NZL,true,Rowing,Athlete,"""Womens Four""",TRUE,1,Women's Four,true,Bronze Medal
4339445,WALAZA Bayanda,South Africa,Male,19,19-25,South Africa,RSA,true,Athletics,Athlete,"""Mens 4 x 100m Relay""",FALSE,1,Men's 4 x 100m Relay,true,Silver Medal
1967528,WALKER Kristina,Canada,Female,29,26-32,Canada,CAN,true,Rowing,Athlete,"""Womens Eight""",FALSE,1,Women's Eight,true,Silver Medal
1939956,WALLACE Kristy,Australia,Female,29,26-32,Australia,AUS,true,Basketball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1935998,WALSH Gretchen,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", ""Womens 50m Freestyle"", Mixed 4 x 100m Medley Relay",TRUE,1,Mixed 4 x 100m Medley Relay,true,Gold Medal
1935998,WALSH Gretchen,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", ""Womens 50m Freestyle"", Mixed 4 x 100m Medley Relay",TRUE,1,Women's 100m Butterfly,true,Silver Medal
1935998,WALSH Gretchen,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", ""Womens 50m Freestyle"", Mixed 4 x 100m Medley Relay",TRUE,1,Women's 4 x 100m Freestyle Relay,true,Silver Medal
1935998,WALSH Gretchen,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", ""Womens 50m Freestyle"", Mixed 4 x 100m Medley Relay",TRUE,1,Women's 4 x 100m Medley Relay,true,Gold Medal
1945202,WAN Letian,China,Female,20,19-25,China,CHN,true,Swimming,Athlete,"""Womens 100m Backstroke"", ""Womens 4 x 100m Medley Relay""",FALSE,1,Women's 4 x 100m Medley Relay,true,Bronze Medal
1914936,WANDRES Frederic,Germany,Male,38,33-39,Germany,GER,true,Equestrian,Athlete,"Dressage Individual, Dressage Team",FALSE,1,Dressage Team,true,Gold Medal
1913429,WANG Chang,China,Male,24,19-25,China,CHN,true,Badminton,Athlete,"""Mens Doubles""",FALSE,1,Men's Doubles,true,Silver Medal
1945149,WANG Changhao,China,Male,22,19-25,China,CHN,true,Swimming,Athlete,"""Mens 100m Butterfly"", ""Mens 4 x 100m Medley Relay""",FALSE,1,Men's 4 x 100m Medley Relay,true,Gold Medal
1570105,WANG Chi-Lin,Chinese Taipei,Male,30,26-32,Chinese Taipei,TPE,true,Badminton,Athlete,"""Mens Doubles""",FALSE,1,Men's Doubles,true,Gold Medal
1902301,WANG Chuqin,China,Male,25,19-25,China,CHN,true,Table Tennis,Athlete,"""Mens Singles"", ""Mens Team"", Mixed Doubles",FALSE,1,Men's Team,true,Gold Medal
1902301,WANG Chuqin,China,Male,25,19-25,China,CHN,true,Table Tennis,Athlete,"""Mens Singles"", ""Mens Team"", Mixed Doubles",FALSE,1,Mixed Doubles,true,Gold Medal
1908850,WANG Ciyue,China,Female,25,19-25,China,CHN,true,Artistic Swimming,Athlete,Team,FALSE,1,Team,true,Gold Medal
1927519,WANG Lanjing,China,Female,20,19-25,China,CHN,true,Rhythmic Gymnastics,Athlete,Group All-Around,FALSE,1,Group All-Around,true,Gold Medal
1908852,WANG Liuyi,China,Female,28,26-32,China,CHN,true,Artistic Swimming,Athlete,"Team, Duet",TRUE,1,Duet,true,Gold Medal
1908852,WANG Liuyi,China,Female,28,26-32,China,CHN,true,Artistic Swimming,Athlete,"Team, Duet",TRUE,1,Team,true,Gold Medal
1902314,WANG Manyu,China,Female,26,26-32,China,CHN,true,Table Tennis,Athlete,"""Womens Team""",FALSE,1,Women's Team,true,Gold Medal
1908853,WANG Qianyi,China,Female,28,26-32,China,CHN,true,Artistic Swimming,Athlete,"Team, Duet",TRUE,1,Duet,true,Gold Medal
1908853,WANG Qianyi,China,Female,28,26-32,China,CHN,true,Artistic Swimming,Athlete,"Team, Duet",TRUE,1,Team,true,Gold Medal
1945186,WANG Shun,China,Male,31,26-32,China,CHN,true,Swimming,Athlete,"""Mens 200m Individual Medley""",FALSE,1,Men's 200m Individual Medley,true,Bronze Medal
1913919,WANG Xinjie,China,Male,28,26-32,China,CHN,true,Shooting,Athlete,25m Rapid Fire Pistol Men,FALSE,1,25m Rapid Fire Pistol Men,true,Bronze Medal
1927719,WANG Xinyu,China,Female,23,19-25,China,CHN,true,Tennis,Athlete,"""Womens Doubles"", ""Womens Singles"", Mixed Doubles",TRUE,1,Mixed Doubles,true,Silver Medal
1945157,WANG Xueer,China,Female,27,26-32,China,CHN,true,Swimming,Athlete,"""Womens 100m Backstroke"", ""Womens 4 x 100m Medley Relay""",FALSE,1,Women's 4 x 100m Medley Relay,true,Bronze Medal
1918790,WANG Zisai,China,Male,19,19-25,China,CHN,true,Trampoline Gymnastics,Athlete,Men,FALSE,1,Men,true,Silver Medal
1901549,WANG Zongyuan,China,Male,23,19-25,China,CHN,true,Diving,Athlete,"""Mens 3m Springboard"", ""Mens Synchronised 3m Springboard""",FALSE,1,Men's 3m Springboard,true,Silver Medal
1901549,WANG Zongyuan,China,Male,23,19-25,China,CHN,true,Diving,Athlete,"""Mens 3m Springboard"", ""Mens Synchronised 3m Springboard""",FALSE,1,Men's Synchronised 3m Springboard,true,Gold Medal
1910412,WANYONYI Emmanuel,Kenya,Male,20,19-25,Kenya,KEN,true,Athletics,Athlete,"""Mens 800m""",FALSE,1,Men's 800m,true,Gold Medal
1951875,WARD McLain,United States,Male,49,47-53,United States,USA,true,Equestrian,Athlete,"Jumping Individual, Jumping Team",TRUE,1,Jumping Team,true,Silver Medal
1960834,WARDLEY Keyara,Canada,Female,25,19-25,Canada,CAN,true,Rugby Sevens,Athlete,Women,TRUE,1,Women,true,Silver Medal
1894095,WARHOLM Karsten,Norway,Male,29,26-32,Norway,NOR,true,Athletics,Athlete,"""Mens 400m Hurdles""",FALSE,1,Men's 400m Hurdles,true,Silver Medal
1917766,WASHINGTON Haleigh,United States,Female,29,26-32,United States,USA,true,Volleyball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1967530,WASTENEYS Avalon,Canada,Female,27,26-32,Canada,CAN,true,Rowing,Athlete,"""Womens Eight""",TRUE,1,Women's Eight,true,Silver Medal
1541614,WATANABE Yuta,Japan,Male,28,26-32,Japan,JPN,true,Badminton,Athlete,Mixed Doubles,FALSE,1,Mixed Doubles,true,Bronze Medal
1950309,WATSON Sam,United States,Male,19,19-25,United States,USA,true,Sport Climbing,Athlete,"""Mens Speed""",FALSE,1,Men's Speed,true,Bronze Medal
1945990,WEARN Matt,Australia,Male,29,26-32,Australia,AUS,true,Sailing,Athlete,"""Mens Dinghy""",TRUE,1,Men's Dinghy,true,Gold Medal
1935999,WEBER Emma,United States,Female,21,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Breaststroke"", ""Womens 4 x 100m Medley Relay""",FALSE,1,Women's 4 x 100m Medley Relay,true,Gold Medal
1561381,WEIGAND Justus,Germany,Male,25,19-25,Germany,GER,true,Hockey,Athlete,Men,FALSE,1,Men,true,Silver Medal
1908370,WEINBERG Adrian,United States,Male,23,19-25,United States,USA,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1936000,WEINSTEIN Claire,United States,Female,18,12-18,United States,USA,true,Swimming,Athlete,"""Womens 200m Freestyle"", ""Womens 4 x 200m Freestyle Relay""",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Silver Medal
1950659,WEINTRAUB Maia Mei,United States,Female,22,19-25,United States,USA,true,Fencing,Athlete,"""Womens Foil Team""",FALSE,1,Women's Foil Team,true,Gold Medal
1935860,WEITZEIL Abbey,United States,Female,28,26-32,United States,USA,true,Swimming,Athlete,"""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete, Mixed 4 x 100m Medley Relay",TRUE,1,Mixed 4 x 100m Medley Relay,true,Gold Medal
1935860,WEITZEIL Abbey,United States,Female,28,26-32,United States,USA,true,Swimming,Athlete,"""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete, Mixed 4 x 100m Medley Relay",TRUE,1,Women's 4 x 100m Freestyle Relay,true,Silver Medal
1561318,WELLEN Niklas,Germany,Male,30,26-32,Germany,GER,true,Hockey,Athlete,Men,FALSE,1,Men,true,Silver Medal
1940265,WELSFORD Sam,Australia,Male,29,26-32,Australia,AUS,true,Cycling Track,Athlete,"""Mens Madison"", ""Mens Omnium"", ""Mens Team Pursuit""",FALSE,1,Men's Team Pursuit,true,Gold Medal
1573639,WEMBANYAMA Victor,France,Male,21,19-25,France,FRA,true,Basketball,Athlete,Men,TRUE,1,Men,true,Silver Medal
1914909,WERTH Isabell,Germany,Female,55,54-60,Germany,GER,true,Equestrian,Athlete,"Dressage Individual, Dressage Team",FALSE,1,Dressage Individual,true,Silver Medal
1914909,WERTH Isabell,Germany,Female,55,54-60,Germany,GER,true,Equestrian,Athlete,"Dressage Individual, Dressage Team",FALSE,1,Dressage Team,true,Gold Medal
1926695,WESCHE Maddison-Lee,New Zealand,Female,26,26-32,New Zealand,NZL,true,Athletics,Athlete,"""Womens Shot Put""",FALSE,1,Women's Shot Put,true,Silver Medal
1955783,WESTON-WEBB Tatiana,Brazil,Female,29,26-32,Brazil,BRA,true,Surfing,Athlete,Women,TRUE,1,Women,true,Silver Medal
1936001,WEYANT Emma,United States,Female,23,19-25,United States,USA,true,Swimming,Athlete,"""Womens 400m Individual Medley""",FALSE,1,Women's 400m Individual Medley,true,Bronze Medal
1939967,WHITCOMB Sami,Australia,Female,36,33-39,Australia,AUS,true,Basketball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1954724,WHITE Derrick,United States,Male,30,26-32,United States,USA,true,Basketball,Athlete,Men,FALSE,1,Men,true,Gold Medal
1898067,WICHUMA Weeraphon,Thailand,Male,20,19-25,Thailand,THA,true,Weightlifting,Athlete,"""Mens 73kg""",FALSE,1,Men's 73kg,true,Silver Medal
1562868,WICKLER Clemens,Germany,Male,30,26-32,Germany,GER,true,Beach Volleyball,Athlete,Men,TRUE,1,Men,true,Silver Medal
1959146,WIENS Rylan,Canada,Male,23,19-25,Canada,CAN,true,Diving,Athlete,"""Mens 10m Platform"", ""Mens Synchronised 10m Platform""",FALSE,1,Men's Synchronised 10m Platform,true,Bronze Medal
1965586,WIETEN Tone,Netherlands,Male,31,26-32,Netherlands,NED,true,Rowing,Athlete,"""Mens Quadruple Sculls""",FALSE,1,Men's Quadruple Sculls,true,Gold Medal
1539969,WIFFEN Daniel,Ireland,Male,23,19-25,Ireland,IRL,true,Marathon Swimming,Athlete,"""Mens 10km"", ""Mens 1500m Freestyle"", ""Mens 800m Freestyle""",TRUE,1,Men's 1500m Freestyle,true,Bronze Medal
1539969,WIFFEN Daniel,Ireland,Male,23,19-25,Ireland,IRL,true,Marathon Swimming,Athlete,"""Mens 10km"", ""Mens 1500m Freestyle"", ""Mens 800m Freestyle""",TRUE,1,Men's 800m Freestyle,true,Gold Medal
1926549,WILDE Hayden,New Zealand,Male,27,26-32,New Zealand,NZL,true,Triathlon,Athlete,"""Mens Individual""",TRUE,1,Men's Individual,true,Silver Medal
1901099,WILDE Rebecca,Great Britain,Female,27,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Double Sculls""",FALSE,1,Women's Double Sculls,true,Bronze Medal
1967346,WILKERSON Brandie,Canada,Female,32,26-32,Canada,CAN,true,Beach Volleyball,Athlete,Women,TRUE,1,Women,true,Silver Medal
1901100,WILKES Oliver,Great Britain,Male,29,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Mens Four""",FALSE,1,Men's Four,true,Bronze Medal
1918835,WILKINSON Micah,New Zealand,Male,29,26-32,New Zealand,NZL,true,Sailing,Athlete,Mixed Multihull,FALSE,1,Mixed Multihull,true,Bronze Medal
1903248,WILLEMS Gabriella,Belgium,Female,27,26-32,Belgium,BEL,true,Judo,Athlete,Women -70 kg,FALSE,1,Women -70 kg,true,Bronze Medal
1947498,WILLIAMS Alice,Australia,Female,26,26-32,Australia,AUS,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Silver Medal
1924507,WILLIAMS Bianca,Great Britain,Female,31,26-32,Great Britain,GBR,true,Athletics,Athlete,"""Womens 200m"", ""Womens 4 x 100m Relay""",TRUE,1,Women's 4 x 100m Relay,true,Silver Medal
1960837,WILLIAMS Charity,Canada,Female,28,26-32,Canada,CAN,true,Rugby Sevens,Athlete,Women,FALSE,1,Women,true,Silver Medal
1573457,WILLIAMS Gabby,France,Female,28,26-32,France,FRA,true,Basketball,Athlete,Women,TRUE,1,Women,true,Silver Medal
1924506,WILLIAMS Jodie,Great Britain,Female,31,26-32,Great Britain,GBR,true,Athletics,Athlete,"""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",FALSE,1,Women's 4 x 400m Relay,true,Bronze Medal
1926999,WILLIAMS Kerri,New Zealand,Female,31,26-32,New Zealand,NZL,true,Rowing,Athlete,"""Womens Four""",TRUE,1,Women's Four,true,Bronze Medal
1955108,WILLIAMS Lily,United States,Female,31,26-32,United States,USA,true,Cycling Track,Athlete,"""Womens Madison"", ""Womens Omnium"", ""Womens Team Pursuit""",TRUE,1,Women's Team Pursuit,true,Gold Medal
1943596,WILLIAMS Lynn,United States,Female,32,26-32,United States,USA,true,Football,Athlete,Women,TRUE,1,Women,true,Gold Medal
1900857,WILLIAMS Noah,Great Britain,Male,25,19-25,Great Britain,GBR,true,Diving,Athlete,"""Mens 10m Platform"", ""Mens Synchronised 10m Platform""",FALSE,1,Men's 10m Platform,true,Bronze Medal
1900857,WILLIAMS Noah,Great Britain,Male,25,19-25,Great Britain,GBR,true,Diving,Athlete,"""Mens 10m Platform"", ""Mens Synchronised 10m Platform""",FALSE,1,Men's Synchronised 10m Platform,true,Silver Medal
1574114,WILLIAMS Shaun,South Africa,Male,27,26-32,South Africa,RSA,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1954757,WILSON A'ja,United States,Female,28,26-32,United States,USA,true,Basketball,Athlete,Women,TRUE,1,Women,true,Gold Medal
1899748,WILSON Emma,Great Britain,Female,26,26-32,Great Britain,GBR,true,Sailing,Athlete,"""Womens Windsurfing""",TRUE,1,Women's Windsurfing,true,Bronze Medal
4979564,WILSON Quincy,United States,Male,17,12-18,United States,USA,true,Athletics,Athlete,"""Mens 4 x 400m Relay"", 4 x 400m Relay Mixed",TRUE,1,Men's 4 x 400m Relay,true,Gold Medal
1561323,WINDFEDER Lukas,Germany,Male,30,26-32,Germany,GER,true,Hockey,Athlete,Men,TRUE,1,Men,true,Silver Medal
1946172,WINNINGTON Elijah,Australia,Male,25,19-25,Australia,AUS,true,Swimming,Athlete,"""Mens 400m Freestyle"", ""Mens 4 x 200m Freestyle Relay"", ""Mens 800m Freestyle""",FALSE,1,Men's 4 x 200m Freestyle Relay,true,Bronze Medal
1946172,WINNINGTON Elijah,Australia,Male,25,19-25,Australia,AUS,true,Swimming,Athlete,"""Mens 400m Freestyle"", ""Mens 4 x 200m Freestyle Relay"", ""Mens 800m Freestyle""",FALSE,1,Men's 400m Freestyle,true,Silver Medal
1899226,WITZKE Luca,Germany,Male,26,26-32,Germany,GER,true,Handball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1896764,WOLF Aaron,Japan,Male,29,26-32,Japan,JPN,true,Judo,Athlete,"Men -100 kg, Mixed Team",FALSE,1,Mixed Team,true,Silver Medal
1899193,WOLFF Andreas,Germany,Male,34,33-39,Germany,GER,true,Handball,Athlete,Men,TRUE,1,Men,true,Silver Medal
1945080,WOLLASTON Ally,New Zealand,Female,24,19-25,New Zealand,NZL,true,Cycling Track,Athlete,"""Womens Omnium"", ""Womens Team Pursuit""",TRUE,1,Women's Omnium,true,Bronze Medal
1945080,WOLLASTON Ally,New Zealand,Female,24,19-25,New Zealand,NZL,true,Cycling Track,Athlete,"""Womens Omnium"", ""Womens Team Pursuit""",TRUE,1,Women's Team Pursuit,true,Silver Medal
1968848,WOLVES Iris,Netherlands,Female,31,26-32,Netherlands,NED,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1917769,WONG-ORANTES Justine,United States,Female,29,26-32,United States,USA,true,Volleyball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1902841,WONGPATTANAKIT Panipak,Thailand,Female,27,26-32,Thailand,THA,true,Taekwondo,Athlete,Women -49kg,FALSE,1,Women -49kg,true,Gold Medal
1912575,WOOD Oliver,Great Britain,Male,29,26-32,Great Britain,GBR,true,Cycling Track,Athlete,"""Mens Madison"", ""Mens Omnium"", ""Mens Team Pursuit""",TRUE,1,Men's Team Pursuit,true,Silver Medal
1908371,WOODHEAD Dylan,United States,Male,26,26-32,United States,USA,true,Water Polo,Athlete,Men,TRUE,1,Men,true,Bronze Medal
1926646,WOODMAN-WICKLIFFE Portia,New Zealand,Female,33,33-39,New Zealand,NZL,true,Rugby Sevens,Athlete,Women,TRUE,1,Women,true,Gold Medal
1896045,WOODS Kimberley,Great Britain,Female,29,26-32,Great Britain,GBR,true,Canoe Slalom,Athlete,"""Womens Kayak Single"", ""Womens Kayak Cross""",FALSE,1,Women's Kayak Cross,true,Bronze Medal
1896045,WOODS Kimberley,Great Britain,Female,29,26-32,Great Britain,GBR,true,Canoe Slalom,Athlete,"""Womens Kayak Single"", ""Womens Kayak Cross""",FALSE,1,Women's Kayak Single,true,Bronze Medal
1971980,WORTELBOER Floris,Netherlands,Male,28,26-32,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1913699,WU Peng,China,Male,22,19-25,China,CHN,true,Sport Climbing,Athlete,"""Mens Speed""",FALSE,1,Men's Speed,true,Silver Medal
1945206,WU Qingfeng,China,Female,22,19-25,China,CHN,true,Swimming,Athlete,"""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", ""Womens 50m Freestyle""",FALSE,1,Women's 4 x 100m Freestyle Relay,true,Bronze Medal
1945206,WU Qingfeng,China,Female,22,19-25,China,CHN,true,Swimming,Athlete,"""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", ""Womens 50m Freestyle""",FALSE,1,Women's 4 x 100m Medley Relay,true,Bronze Medal
1887970,WU Shih Yi,Chinese Taipei,Female,27,26-32,Chinese Taipei,TPE,true,Boxing,Athlete,"""Womens 60kg""",FALSE,1,Women's 60kg,true,Bronze Medal
1926833,WU Yu,China,Female,30,26-32,China,CHN,true,Boxing,Athlete,"""Womens 50kg""",FALSE,1,Women's 50kg,true,Gold Medal
1946221,WUNSCH Olivia,Australia,Female,19,19-25,Australia,AUS,true,Swimming,Athlete,"""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete",FALSE,1,Women's 4 x 100m Freestyle Relay,true,Gold Medal
1901101,WYNNE-GRIFFITH Oliver,Great Britain,Male,31,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Mens Pair""",TRUE,1,Men's Pair,true,Silver Medal
1908855,XIANG Binxuan,China,Female,23,19-25,China,CHN,true,Artistic Swimming,Athlete,Team,FALSE,1,Team,true,Gold Medal
1918860,XIAO Ruoteng,China,Male,29,26-32,China,CHN,true,Artistic Gymnastics,Athlete,"Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",FALSE,1,Men's All-Around,true,Bronze Medal
1918860,XIAO Ruoteng,China,Male,29,26-32,China,CHN,true,Artistic Gymnastics,Athlete,"Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",FALSE,1,Men's Team,true,Silver Medal
1908854,XIAO Yanning,China,Female,27,26-32,China,CHN,true,Artistic Swimming,Athlete,Team,FALSE,1,Team,true,Gold Medal
1901550,XIE Siyi,China,Male,29,26-32,China,CHN,true,Diving,Athlete,"""Mens 3m Springboard""",FALSE,1,Men's 3m Springboard,true,Gold Medal
1913907,XIE Yu,China,Male,25,19-25,China,CHN,true,Shooting,Athlete,"10m Air Pistol Men, 10m Air Pistol Mixed Team",FALSE,1,10m Air Pistol Men,true,Gold Medal
1945132,XU Jiayu,China,Male,29,26-32,China,CHN,true,Swimming,Athlete,"""Mens 100m Backstroke"", ""Mens 200m Backstroke"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Men's 100m Backstroke,true,Silver Medal
1945132,XU Jiayu,China,Male,29,26-32,China,CHN,true,Swimming,Athlete,"""Mens 100m Backstroke"", ""Mens 200m Backstroke"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Men's 4 x 100m Medley Relay,true,Gold Medal
1945132,XU Jiayu,China,Male,29,26-32,China,CHN,true,Swimming,Athlete,"""Mens 100m Backstroke"", ""Mens 200m Backstroke"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Mixed 4 x 100m Medley Relay,true,Silver Medal
1927382,XU Shixiao,China,Female,33,33-39,China,CHN,true,Canoe Sprint,Athlete,"""Womens Canoe Double 500m""",FALSE,1,Women's Canoe Double 500m,true,Gold Medal
1926912,XU Wenyu,China,Female,29,26-32,China,CHN,true,Hockey,Athlete,Women,FALSE,1,Women,true,Silver Medal
1573638,YABUSELE Guerschon,France,Male,29,26-32,France,FRA,true,Basketball,Athlete,Men,TRUE,1,Men,true,Silver Medal
1896549,YAMADA Masaru,Japan,Male,31,26-32,Japan,JPN,true,Fencing,Athlete,"""Mens Épée Individual"", ""Mens Épée Team""",TRUE,1,Men's Épée Team,true,Silver Medal
